_condition_signature,Adsorbent,Pollutant,Capacity,oof_prediction,oof_absolute_error,oob_predicted_risk,fold,rf_tree_std,nn_distance_mean,local_label_std,nearest_source_label_gap,domain_target_probability,log_target_source_odds,unsupported_flag,absolute_prediction
12126843758684408434,NaOH-activated SCW biochars,IBU,85.17352158,76.4006979866543,8.772823593345706,14.634926975397036,1,8.005092695594627,2.1018368447133238,50.959332684338214,33.56094561334571,0.7887852410619292,1.3176186617660108,0.0,76.4006979866543
11571363323994422393,CB,IBU,0.0,5.382320254919543,5.382320254919543,1.230294341243967,2,1.9144288869501858,1.411100264256535,1.7191710222374,1.651863537080457,0.0074509661174048305,-4.891932711584413,1.0,5.382320254919543
13730983664455822737,CB,IBU,7.034183792,4.9011931721113,2.1329906198887008,3.6975789176395644,3,2.7090331598012534,1.356172176224299,2.9334212595315616,2.7896236358887005,0.007053036507855029,-4.9472190178091155,1.0,4.9011931721113
10330321954825366842,CB,IBU,7.690816808,6.579968221069229,1.1108485869307714,2.21406401571307,2,1.9046245875700156,1.3134550016547568,2.918064211457986,0.4542155709307716,0.007592282814397909,-4.873001715825957,1.0,6.579968221069229
2261804137356399296,CB,IBU,7.723951871,7.257521956334134,0.4664299146658655,0.6459117915490676,2,1.4460562540319843,1.2524434498859829,2.916808305557756,0.4332948516658659,0.007201212773503241,-4.926278559719057,1.0,7.257521956334134
14862933898312971491,CB,IBU,7.595198258,7.553205587904199,0.041992670095800655,0.46304775907230955,2,1.0998704224813114,1.1792726751375133,2.9214278609300095,0.17074628309580042,0.008553151918448684,-4.7528654784917785,1.0,7.553205587904199
13062667292130770460,CB,IBU,7.774747224,7.708454603854394,0.06629262014560666,0.10824095459389953,1,0.2800700951575398,1.1306796548202507,2.9147925958804963,0.00795601814560598,0.010074325820369857,-4.587639674222572,1.0,7.708454603854394
11360708515793870783,CB,IBU,7.716410622,7.826168600546627,0.10975797854662694,0.12627523580273836,2,0.36794463576823777,1.1799318046010703,2.917098229634121,0.05142137654662626,0.010338873419603965,-4.561451678620649,1.0,7.826168600546627
17934866632876365395,CB,IBU,7.799828681,7.727392404092917,0.07243627690708276,0.12283937589677957,5,0.38660057005084536,1.150344701446279,3.6405420984329853,0.010981782092917669,0.010610293469713393,-4.535263683018727,1.0,7.727392404092917
948275424414011875,CB,IBU,7.688137114,7.826973737303592,0.13883662330359225,0.5328277135050712,5,0.6381978102065764,1.1359426937677455,3.9141110616462464,4.482799036303592,0.009419986820666937,-4.6554569539636645,1.0,7.826973737303592
7336096169869531707,MCB,IBU,0.0,5.400922735673431,5.400922735673431,2.1652406609525574,5,2.2616811799078995,1.2146891858794175,15.33839229801834,1.897324844326569,0.0009344873648402542,-6.974577527659889,1.0,5.400922735673431
13040442634479143091,MCB,IBU,7.29824758,5.400922735673431,1.897324844326569,3.5906321310353015,5,2.2616811799078995,1.177813435483472,15.852978652543316,5.400922735673431,0.0007549838776817711,-7.188058893985592,1.0,5.400922735673431
18180536059381189200,MCB,IBU,8.016067183,6.3486753750803455,1.667391807919655,1.755148383848412,5,2.170873875678064,1.1536384336391559,15.880564144558948,0.9495722049196544,0.0009390455337860771,-6.9697071014334835,1.0,6.3486753750803455
258951804533649290,MCB,IBU,7.965712136,7.740293409307202,0.22541872669279783,0.49239473896295677,4,0.9695542982343037,1.1298716782312792,20.037644696092883,0.27577377369279876,0.0007709479617315011,-7.167118435895533,1.0,7.740293409307202
487517800222060385,MCB,IBU,8.097699999,7.811801570596828,0.28589842840317203,3.814566200609176,3,0.6512968702686459,1.1330422913172886,23.502147937079897,0.15391056540317205,0.0009524945775676385,-6.955473195333214,1.0,7.811801570596828
15849705038690546430,MCB,IBU,8.028940142,7.925416018921544,0.10352412307845604,0.2257700832000005,3,0.16777693082243406,1.1304564289822518,2.5030489548727703,0.1722839800784559,0.0007904553213535473,-7.142110654492997,1.0,7.925416018921544
15135560973983903317,MCB,IBU,7.990681514,7.986694348156132,0.003987165843867935,0.15201780661067119,1,0.11721370483199395,1.1792970307744657,2.504651290190119,0.06306828684386812,0.0008863469239994357,-7.027515381961808,1.0,7.986694348156132
11819767102380978801,MCB,IBU,8.049762635,7.972305542978973,0.07745709202102713,0.1251321191190424,1,0.15618558311501687,0.9385700570092486,1.9783656586267064,0.01837597102102695,0.001010145030777502,-6.896650708037399,1.0,7.972305542978973
13057034301103641185,MCB,IBU,8.021743133,7.74535133007874,0.27639180292125953,0.3177693513621939,1,0.3380279975536984,0.09890101424524742,2.8748962654126586,0.2556580389212604,0.0010478235347567621,-6.859991717241339,1.0,7.74535133007874
3044970565392297777,AMCB,IBU,0.0,48.47473668100658,48.47473668100658,27.821132354925222,2,16.88297577440336,1.2146891858794144,25.27807640762051,14.173342911006586,0.0010348210447115157,-6.87249141403306,1.0,48.47473668100658
671441796495690393,AMCB,IBU,34.30139377,52.740568462695926,18.43917469269593,12.002523197465429,2,9.654004244171473,1.1778134354834675,28.244717370828145,52.740568462695926,0.0007757524785489147,-7.16090100607502,1.0,52.740568462695926
5353729134214559074,AMCB,IBU,49.35800117,33.440002446841376,15.917998723158625,20.551021212869507,4,16.457987210020157,1.153638433639146,27.868094781441254,0.861391323158621,0.0008517778116825172,-7.067332708774787,1.0,33.440002446841376
6475163611164689832,AMCB,IBU,55.87545732,40.64229189208264,15.233165427917363,21.62875237216834,5,15.582957641235248,1.129871678231272,26.386823223576236,8.715709277917362,0.0011157466111733846,-6.797115122203081,1.0,40.64229189208264
1327007414464515819,AMCB,IBU,59.45369978,49.1083974234002,10.345302356599802,21.15630457991726,3,12.96425193839304,1.1330422913172864,25.947020106000807,6.767059896599804,0.001062249730422963,-6.8463034184311375,1.0,49.1083974234002
9622706826193284964,AMCB,IBU,60.82747993,55.46712090528924,5.36035902471076,6.035566627954426,3,10.052416259880463,1.1306691496497714,20.030116646907256,5.449100784710758,0.0009562710528806345,-6.9515124284098135,1.0,55.46712090528924
7893682637923985895,AMCB,IBU,60.91622169,58.44815792483962,2.4680637651603803,3.4634974336689095,1,5.455201683918313,1.179715029522961,20.024171771009602,2.470249285160378,0.0011713680794362285,-6.748410859939025,1.0,58.44815792483962
14576096014050611579,AMCB,IBU,60.91840721,59.895314236460166,1.023092973539832,3.301737353677569,5,4.991910698599835,0.9408024743214558,10.797645090444593,1.0209074535398344,0.001049985772118817,-6.8579281278742,1.0,59.895314236460166
11077069684822949355,AMCB,IBU,60.91919976,61.12734038971012,0.20814062971012248,3.950699567703606,2,3.087691021440884,0.1011395418272421,12.626801757633286,5.742174670289877,0.0012106778716268266,-6.715363440421527,1.0,61.12734038971012
16938332226108115672,CB,IBU,-0.068613039,0.3292039536254314,0.3978169926254314,0.46563260121034916,5,0.34210914959642735,1.398056694653258,4.534536640583596,2.6144276103745687,0.008614166886162017,-4.745695635432985,1.0,0.3292039536254314
6965201756653657737,CB,IBU,2.943631564,3.3295667360092973,0.3859351720092974,0.41086380555687424,1,0.26353036338196784,1.340175686884747,4.965562903842802,3.247952379990703,0.008656248183548149,-4.740779954318013,1.0,3.3295667360092973
6533244449914575515,CB,IBU,6.577519116,7.264148026340619,0.6866289103406187,0.4545185859528058,1,0.3238970783199725,1.3204707769009305,5.161863296161195,4.320516462340619,0.008698533249690775,-4.735864273203042,1.0,7.264148026340619
7175254655374090038,CB,IBU,10.23804279,10.711568036695141,0.4735252466951412,0.5612318385976311,3,0.4879814640425621,1.3390090342755425,5.038245952752789,4.1340489206951405,0.0147898992412378,-4.198910454617622,1.0,10.711568036695141
16983837190254317110,CB,IBU,13.59765442,14.416524425650804,0.8188700056508047,0.6476757447561058,3,0.44259815719196566,1.4266969483547185,4.619963444263032,4.1784816356508045,0.010748630725610558,-4.522170092319561,1.0,14.416524425650804
17977216868133035984,CB,IBU,0.387998125,0.5692553059382519,0.18125718093825188,0.4308711665454137,5,0.3755009011494562,1.2088655486680977,4.437084600238965,2.7749193950617483,0.010606752074302705,-4.535601087888288,1.0,0.5692553059382519
444607345130435793,CB,IBU,3.344174701,3.808365726364884,0.464191025364884,0.3860814779006165,4,0.2955715585009973,1.1542054593857336,3.868747783297308,3.420367601364884,0.009540875942798784,-4.6425832981497415,1.0,3.808365726364884
16066104544994962222,CB,IBU,10.46171408,10.849298272648564,0.38758419264856414,0.5799267450439894,5,0.4637182787025212,1.1542054593857327,3.8420403670041385,3.1611611586485644,0.011527219049902511,-4.451449993881268,1.0,10.849298272648564
18191028603544593454,CB,IBU,14.01472397,15.369703561957161,1.3549795919571608,1.0568287332075432,4,1.1884733423430716,1.2388176924282948,4.437926525273415,4.907989481957161,0.010228014893803178,-4.572344084919499,1.0,15.369703561957161
14017646238512971536,CB,IBU,0.68981539,0.7262900548704857,0.036474664870485674,0.502509660261077,4,0.2292518177946814,1.398056694653258,4.806748406861752,2.9527787621295145,0.009355364170623645,-4.662405991645496,1.0,0.7262900548704857
8308049933844639761,CB,IBU,3.679068817,3.691021484673598,0.011952667673597706,0.5445515593252092,5,0.33495534827246387,1.340175686884747,5.198519319967691,4.4465090063264014,0.01225284575929752,-4.389668531342062,1.0,3.691021484673598
17384553156265223587,CB,IBU,8.137530491,8.066458183469416,0.07107230753058325,0.5421161315493671,2,0.6502582858489868,1.3204707769009305,5.367727595674188,4.387389366469416,0.009870065867119603,-4.608329654225269,1.0,8.066458183469416
11739223762681930990,CB,IBU,11.28088087,11.588378770390266,0.30749790039026514,0.6224232510711385,3,0.6363411775592417,1.3390090342755425,5.210806195377153,3.450848279390266,0.011784687063388498,-4.429099619849613,1.0,11.588378770390266
7507108714903484910,CB,IBU,15.55296182,15.126427707861422,0.4265341121385777,0.7570063205592327,3,0.704080715912431,1.4266969483547185,4.585248608914982,3.8455468378614217,0.009732367294748226,-4.6225180775194366,1.0,15.126427707861422
3825282184374800422,MCB,IBU,0.194920312,0.21741508692910574,0.022494774929105732,0.10117385017593211,2,0.187445174441762,0.23714494297422548,3.6927261189285177,0.02219837292910573,0.0010492752710391407,-6.8586057450350975,1.0,0.21741508692910574
11271187065598021193,MCB,IBU,3.187209857,3.5009952943443556,0.3137854373443556,0.3420743130095056,2,0.4245776503100111,0.15924017511405605,3.9793168062882627,0.3466780403443557,0.0010128106276681606,-6.894012689409254,1.0,3.5009952943443556
14654360985139486414,MCB,IBU,7.016242024,7.338164594315442,0.3219225703154418,0.34837280667358156,2,0.5894646658358088,0.15921361278939142,4.12990076855499,0.3134791203154421,0.0009255027460065937,-6.984247527615054,1.0,7.338164594315442
