Adsorbent,Pyrolysis temperature ,Pyrolysis time,C,H,O,N,(O+N)/C,Ash,H/C,O/C,N/C,Surface area,Pore volume,Average pore size,Pollutant,Adsorption time,Initial concentration,Solution pH,RPM,Volume,Adsorbent dosage,Adsorption temperature,Ion concentration,Humic acid,Wastewater type,Adsorption type,_condition_signature,n_replicates,Capacity,capacity_mean,capacity_std,capacity_min,capacity_max,capacity_spread,Final concentration
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,0,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,1214539223634647286,1,0.0,0.0,0.0,0.0,0.0,0.0,30.0
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,30,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,335119549853506142,3,16.15534017,16.214229553333332,0.29204313991078623,15.95611864,16.53122985,0.5751112099999993,27.57669897
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,60,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,13581708233989788697,3,17.94998036,17.94430192,0.6584718436157586,17.28300922,18.59991618,1.3169069600000007,27.30750295
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,120,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,4071952786420779155,3,18.6868745,18.863471230000002,0.34022766414067657,18.64785339,19.2556858,0.6078324099999968,27.19696883
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,240,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,16575937784576867068,3,19.22913671,19.05080713,0.6895844725473974,18.28957414,19.63371054,1.3441364,27.11562949
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,480,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,16662543744214429559,3,19.16432581,19.07454330666667,0.3786071221117088,18.65911504,19.40018907,0.74107403,27.12535113
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,720,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,1002991668870794336,3,19.8012145,19.760803853333332,0.4219203626743883,19.32013209,20.16106497,0.8409328800000004,27.02981783
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,960,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,3713179060534583340,3,20.25228212,19.96127835333333,0.5228069938236378,19.35772106,20.27383188,0.9161108200000001,26.96215768
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,329814341262190588,14,19.121072145,19.01508540714286,0.6493511634271116,17.95777678,19.81225409,1.85447731,27.13183918
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,0,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,2051404940871207638,1,0.0,0.0,0.0,0.0,0.0,0.0,30.0
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,30,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,10658327680642255806,3,16.89988512,16.86546043,0.24924378060011237,16.60079371,17.09570246,0.4949087499999969,27.46501723
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,60,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,3790332834202311929,3,18.17632699,18.406521153333333,0.5072648070515556,18.05516827,18.9880682,0.9328999300000014,27.27355095
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,120,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,10796766321469813683,3,19.26992768,19.135274973333335,0.5565307331971229,18.52377223,19.61212501,1.088352780000001,27.10951085
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,240,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,17200286515181460444,3,19.78484896,19.589040323333332,0.7941954140633273,18.71525548,20.26701653,1.5517610499999996,27.03227266
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,480,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,11008431144893168087,3,19.78377849,19.90235242,0.8561648219835515,19.11165505,20.81162372,1.6999686700000005,27.03243323
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,720,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,18432371715842126336,3,20.67835043,20.50829395,0.46517059011799156,19.98202397,20.86450745,0.8824834800000012,26.89824743
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,960,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,8910712751277851660,3,20.66529595,20.531500483333332,0.4427499960918926,20.03728362,20.89192188,0.8546382600000015,26.90020561
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,1440,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,16737703975485143772,14,20.025033185,20.09902592714286,0.847477039835171,18.98707833,21.22517196,2.2380936300000016,26.99624502
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,NXP,1440,10.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,5976292064867976036,3,8.513560872,8.500553224,0.03639936652150281,8.459437051,8.528661749,0.06922469799999931,8.722965869
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,NXP,1440,20.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,16638446263550319536,3,10.18427058,10.361712533,0.4935649970638183,9.981400279,10.91946674,0.938066461,18.47235941
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,NXP,1440,40.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,14247326399820608681,3,23.66355817,23.03559153333333,1.279958322737932,21.56292934,23.88028709,2.3173577499999993,36.45046628
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,NXP,1440,50.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,3626679836655073239,3,32.83624096,32.047435746666665,1.6030898109455574,30.20277913,33.10328715,2.90050802,45.07456386
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,10.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,1938230782418544334,2,6.9108491149999995,6.9108491149999995,0.028823906858592242,6.890467535,6.931230695,0.04076316000000002,8.963372633
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,20.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,17509084134776967386,3,11.94615928,11.898166213333333,0.47192386795059854,11.40407965,12.34425971,0.9401800599999994,18.20807611
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,40.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,9214597997492623055,3,21.51003422,22.02615883333333,0.9609447580485042,21.43355883,23.13488345,1.7013246200000012,36.77349487
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,50.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,15613626881432330545,3,32.55652461,32.78807294666667,1.175071383865543,31.74601216,34.06168207,2.315669910000004,45.11652131
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,1440,10.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,1249904749956654510,2,10.935518415,10.935518415,0.03584893494793421,10.91016939,10.96086744,0.050698049999999384,8.359672237
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,1440,20.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,9750239826985509562,3,13.35058334,13.53568192,0.5195278862601166,13.13405198,14.12241044,0.9883584599999988,17.9974125
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,1440,40.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,12415649059408947823,3,23.23297655,23.639211560000003,1.7103818026472697,22.16852031,25.51613782,3.347617509999999,36.51505352
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,1440,50.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,493397566369541585,3,33.23850263,33.59555209,0.9899904206751241,32.83361534,34.7145383,1.8809229599999995,45.01422461
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,NPX,1440,30.0,5,160,0.05,0.15,25,0.0,0,Lake water,Single,13460432265287287620,3,16.12273579,16.936621936666665,1.476663190519253,16.04598026,18.64114976,2.595169500000001,27.58158963
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,NPX,1440,30.0,7,160,0.05,0.15,25,0.0,0,Lake water,Single,1047462354771481853,6,15.137365115,15.170224001666666,0.42216132978270043,14.60245983,15.86299447,1.2605346399999995,27.72939523
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,NPX,1440,30.0,9,160,0.05,0.15,25,0.0,0,Lake water,Single,11643009746185956924,3,13.19496083,13.183285410000002,0.05434620830669526,13.12405038,13.23084502,0.10679464000000038,28.02075588
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,NPX,1440,30.0,11,160,0.05,0.15,25,0.0,0,Lake water,Single,10005146382352975235,3,13.69478026,13.81373087,0.4449438670037317,13.44035157,14.30606078,0.8657092099999986,27.94578296
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,5,160,0.05,0.15,25,0.0,0,Lake water,Single,12111026322542349949,3,17.83137844,18.45739571,1.3554278352093168,17.52812362,20.01268507,2.484561450000001,27.32529323
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,9,160,0.05,0.15,25,0.0,0,Lake water,Single,515999279121281285,3,14.63109228,14.679371453333333,0.8924488648824095,13.81204213,15.59497995,1.7829378200000008,27.80533616
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,11,160,0.05,0.15,25,0.0,0,Lake water,Single,2236800564703252766,3,14.07863103,14.064761599999999,0.02527197043296658,14.03559174,14.08006203,0.044470290000001356,27.88820535
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,1440,30.0,5,160,0.05,0.15,25,0.0,0,Lake water,Single,14145455791997218909,3,20.34218255,20.518290956666668,0.33911442682260085,20.3034624,20.90922792,0.6057655199999985,26.94867262
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,1440,30.0,9,160,0.05,0.15,25,0.0,0,Lake water,Single,15368989010209991013,3,14.57192725,14.455565,0.20524877746605044,14.21857691,14.57619084,0.3576139300000012,27.81421091
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,1440,30.0,11,160,0.05,0.15,25,0.0,0,Lake water,Single,3656096480025640062,3,13.04317162,13.194844063333333,0.31862980596623547,12.98038465,13.56097592,0.5805912700000011,28.04352426
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,NPX,1440,30.0,5,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,2431818629244494460,3,21.49577512,20.918093443333337,1.1847717132015994,19.55528942,21.70321579,2.1479263700000004,26.77563373
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,NPX,1440,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,14632511503543224213,9,18.26438455,18.715130643333335,0.9369419079495462,17.82823797,20.66333153,2.8350935600000007,27.26034232
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,NPX,1440,30.0,9,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,10158343563720824836,3,17.26357285,17.22389665,0.09304306999208228,17.11759259,17.29052451,0.1729319199999999,27.41046407
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,NPX,1440,30.0,11,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,8860467251718062619,3,16.13579508,15.994429660000002,0.3165028531349215,15.63188068,16.21561322,0.5837325400000015,27.57963074
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,5,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,7708639079549094677,3,21.75317842,21.724804423333335,0.5089387188493394,21.20227226,22.21896259,1.0166903299999994,26.73702324
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,9,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,15693684484887973741,3,19.16141715,18.942807456666667,0.37971272327030736,18.50435355,19.16265167,0.6582981199999978,27.12578743
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,11,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,12068268132093545302,3,17.98311701,17.94666751666667,0.0823859634203891,17.852344,18.00454154,0.15219754000000307,27.30253245
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,1440,30.0,5,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,3805779553248948725,3,22.89928752,22.506153389999998,1.6938392942546747,20.65031669,23.96885596,3.3185392699999987,26.56510687
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,1440,30.0,9,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,8203542750957706445,3,18.5045802,18.617327173333333,0.21582257673911492,18.48122865,18.86617267,0.3849440200000025,27.22431297
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,1440,30.0,11,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,8619013912121469110,3,17.26124304,17.092154993333335,0.4852017821057891,16.54503374,17.4701882,0.9251544599999981,27.41081354
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,NPX,1440,30.0,7,160,0.05,0.15,25,0.025,0,Lake water,Single,13834514112846599910,3,15.16815241,15.160609543333335,0.08671958934328207,15.0703649,15.24331132,0.1729464200000006,27.72477714
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,NPX,1440,30.0,7,160,0.05,0.15,25,0.05,0,Lake water,Single,7541925338719544901,3,15.04282343,14.89340367,0.7885469181171932,14.04083677,15.59655081,1.5557140399999998,27.74357649
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,NPX,1440,30.0,7,160,0.05,0.15,25,0.075,0,Lake water,Single,17921206181751419838,3,15.71492368,15.766421966666668,0.5849750872797939,15.20889862,16.3754436,1.1665449800000012,27.64276145
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,NPX,1440,30.0,7,160,0.05,0.15,25,0.1,0,Lake water,Single,11187653991861819706,3,16.73687875,16.770112276666666,0.19417950539594034,16.59469433,16.97876375,0.38406941999999944,27.48946819
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,NPX,1440,30.0,7,160,0.05,0.15,25,0.125,0,Lake water,Single,11759389152912073140,3,17.86636216,18.117335206666667,0.5779747226306557,17.70727138,18.77837208,1.0711006999999988,27.32004568
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,7,160,0.05,0.15,25,0.0,1,Lake water,Single,13037060468136575704,1,14.22476591,14.22476591,0.0,14.22476591,14.22476591,0.0,27.86628511
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,7,160,0.05,0.15,25,0.025,2,Lake water,Single,6835349482723548687,1,15.65756507,15.65756507,0.0,15.65756507,15.65756507,0.0,27.65136524
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,7,160,0.05,0.15,25,0.05,3,Lake water,Single,86144657109185607,1,16.3763204,16.3763204,0.0,16.3763204,16.3763204,0.0,27.54355194
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,7,160,0.05,0.15,25,0.075,4,Lake water,Single,3844158192553614737,1,16.54598831,16.54598831,0.0,16.54598831,16.54598831,0.0,27.51810175
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,7,160,0.05,0.15,25,0.1,5,Lake water,Single,17044198096516743746,1,18.1455107,18.1455107,0.0,18.1455107,18.1455107,0.0,27.2781734
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,7,160,0.05,0.15,25,0.125,6,Lake water,Single,5878389526016249720,1,17.8554984,17.8554984,0.0,17.8554984,17.8554984,0.0,27.32167524
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,7,160,0.05,0.15,25,0.0,7,Lake water,Single,5591679018687253782,1,15.10557605,15.10557605,0.0,15.10557605,15.10557605,0.0,27.73416359
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,7,160,0.05,0.15,25,0.025,8,Lake water,Single,6095630501031745419,1,15.81989281,15.81989281,0.0,15.81989281,15.81989281,0.0,27.62701608
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,7,160,0.05,0.15,25,0.05,9,Lake water,Single,15394119192140264801,1,15.98398736,15.98398736,0.0,15.98398736,15.98398736,0.0,27.6024019
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,7,160,0.05,0.15,25,0.075,10,Lake water,Single,12971290572608913593,1,17.49805274,17.49805274,0.0,17.49805274,17.49805274,0.0,27.37529209
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,7,160,0.05,0.15,25,0.1,11,Lake water,Single,17963337656926381207,1,16.46441326,16.46441326,0.0,16.46441326,16.46441326,0.0,27.53033801
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,7,160,0.05,0.15,25,0.125,12,Lake water,Single,12210244203044246562,1,17.94721467,17.94721467,0.0,17.94721467,17.94721467,0.0,27.3079178
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,7,160,0.05,0.15,25,0.0,13,Lake water,Single,5081100663667087079,1,14.86529667,14.86529667,0.0,14.86529667,14.86529667,0.0,27.7702055
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,7,160,0.05,0.15,25,0.025,14,Lake water,Single,14693150122658306750,1,15.79265803,15.79265803,0.0,15.79265803,15.79265803,0.0,27.6311013
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,7,160,0.05,0.15,25,0.05,15,Lake water,Single,4884650902774039844,1,14.89924318,14.89924318,0.0,14.89924318,14.89924318,0.0,27.76511352
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,7,160,0.05,0.15,25,0.075,16,Lake water,Single,10810312005825110651,1,16.85198093,16.85198093,0.0,16.85198093,16.85198093,0.0,27.47220286
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,7,160,0.05,0.15,25,0.1,17,Lake water,Single,4167504767039083720,1,16.92112006,16.92112006,0.0,16.92112006,16.92112006,0.0,27.46183199
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,DCF,1440,30.0,7,160,0.05,0.15,25,0.125,18,Lake water,Single,6278694175271680070,1,18.44515428,18.44515428,0.0,18.44515428,18.44515428,0.0,27.23322686
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,1440,30.0,7,160,0.05,0.15,25,0.0,19,Lake water,Single,8005611472313024958,1,15.19106237,15.19106237,0.0,15.19106237,15.19106237,0.0,27.72134065
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,1440,30.0,7,160,0.05,0.15,25,0.025,20,Lake water,Single,15462049524683714789,1,15.91745587,15.91745587,0.0,15.91745587,15.91745587,0.0,27.61238162
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,1440,30.0,7,160,0.05,0.15,25,0.05,21,Lake water,Single,14098218421021899461,1,16.82199275,16.82199275,0.0,16.82199275,16.82199275,0.0,27.47670109
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,1440,30.0,7,160,0.05,0.15,25,0.075,22,Lake water,Single,8802075076774159687,1,17.59547284,17.59547284,0.0,17.59547284,17.59547284,0.0,27.36067907
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,1440,30.0,7,160,0.05,0.15,25,0.1,23,Lake water,Single,10035148974128667207,1,18.62695681,18.62695681,0.0,18.62695681,18.62695681,0.0,27.20595648
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,1440,30.0,7,160,0.05,0.15,25,0.125,24,Lake water,Single,1434047947901245121,1,19.44918292,19.44918292,0.0,19.44918292,19.44918292,0.0,27.08262256
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,1440,30.0,7,160,0.05,0.15,25,0.0,25,Lake water,Single,17685554107923277188,1,14.32155521,14.32155521,0.0,14.32155521,14.32155521,0.0,27.85176672
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,1440,30.0,7,160,0.05,0.15,25,0.025,26,Lake water,Single,10318845259088274007,1,16.2806267,16.2806267,0.0,16.2806267,16.2806267,0.0,27.557906
Pristine SCW Biochar,800,120,86.9,0.8,1.9,2.2,0.047180667,7.9,0.11,0.027,0.032,62.0,0.032,7.8,IBU,1440,30.0,7,160,0.05,0.15,25,0.05,27,Lake water,Single,16909384172031674935,1,17.4829162,17.4829162,0.0,17.4829162,17.4829162,0.0,27.37756257
